Entity,Code,Day,Total confirmed deaths due to COVID-19,Total confirmed cases of COVID-19
Slovenia,SVN,2020-06-26,114.0,1521.0
Slovenia,SVN,2020-06-27,114.0,1521.0
Slovenia,SVN,2020-06-28,114.0,1584.0
Slovenia,SVN,2020-06-29,114.0,1584.0
Slovenia,SVN,2020-06-30,114.0,1584.0
Slovenia,SVN,2020-07-01,114.0,1584.0
Slovenia,SVN,2020-07-02,114.0,1584.0
Slovenia,SVN,2020-07-03,114.0,1584.0
Slovenia,SVN,2020-07-04,114.0,1584.0
Slovenia,SVN,2020-07-05,114.0,1716.0
Slovenia,SVN,2020-07-06,114.0,1716.0
Slovenia,SVN,2020-07-07,114.0,1716.0
Slovenia,SVN,2020-07-08,114.0,1716.0
Slovenia,SVN,2020-07-09,114.0,1716.0
Slovenia,SVN,2020-07-10,114.0,1716.0
Slovenia,SVN,2020-07-11,114.0,1716.0
Slovenia,SVN,2020-07-12,114.0,1850.0
Slovenia,SVN,2020-07-13,114.0,1850.0
Slovenia,SVN,2020-07-14,114.0,1850.0
Slovenia,SVN,2020-07-15,114.0,1850.0
Slovenia,SVN,2020-07-16,114.0,1850.0
Slovenia,SVN,2020-07-17,114.0,1850.0
Slovenia,SVN,2020-07-18,114.0,1850.0
Slovenia,SVN,2020-07-19,115.0,1954.0
Slovenia,SVN,2020-07-20,115.0,1954.0
Slovenia,SVN,2020-07-21,115.0,1954.0
Slovenia,SVN,2020-07-22,115.0,1954.0
Slovenia,SVN,2020-07-23,115.0,1954.0
Slovenia,SVN,2020-07-24,115.0,1954.0
Slovenia,SVN,2020-07-25,115.0,1954.0
Slovenia,SVN,2020-07-26,119.0,2088.0
Slovenia,SVN,2020-07-27,119.0,2088.0
Slovenia,SVN,2020-07-28,119.0,2088.0
Slovenia,SVN,2020-07-29,119.0,2088.0
Slovenia,SVN,2020-07-30,119.0,2088.0
Slovenia,SVN,2020-07-31,119.0,2088.0
Slovenia,SVN,2020-08-01,119.0,2088.0
Slovenia,SVN,2020-08-02,124.0,2182.0
Slovenia,SVN,2020-08-03,124.0,2182.0
Slovenia,SVN,2020-08-04,124.0,2182.0
Slovenia,SVN,2020-08-05,124.0,2182.0
Slovenia,SVN,2020-08-06,124.0,2182.0
Slovenia,SVN,2020-08-07,124.0,2182.0
Slovenia,SVN,2020-08-08,124.0,2182.0
Slovenia,SVN,2020-08-09,130.0,2256.0
Slovenia,SVN,2020-08-10,130.0,2256.0
Slovenia,SVN,2020-08-11,130.0,2256.0
Slovenia,SVN,2020-08-12,130.0,2256.0
Slovenia,SVN,2020-08-13,130.0,2256.0
Slovenia,SVN,2020-08-14,130.0,2256.0
Slovenia,SVN,2020-08-15,130.0,2256.0
Slovenia,SVN,2020-08-16,131.0,2430.0
Slovenia,SVN,2020-08-17,131.0,2430.0
Slovenia,SVN,2020-08-18,131.0,2430.0
Slovenia,SVN,2020-08-19,131.0,2430.0
Slovenia,SVN,2020-08-20,131.0,2430.0
Slovenia,SVN,2020-08-21,131.0,2430.0
Slovenia,SVN,2020-08-22,131.0,2430.0
Slovenia,SVN,2020-08-23,133.0,2666.0
Slovenia,SVN,2020-08-24,133.0,2666.0
Slovenia,SVN,2020-08-25,133.0,2666.0
Slovenia,SVN,2020-08-26,133.0,2666.0
Slovenia,SVN,2020-08-27,133.0,2666.0
Slovenia,SVN,2020-08-28,133.0,2666.0
Slovenia,SVN,2020-08-29,133.0,2666.0
Slovenia,SVN,2020-08-30,133.0,2884.0
Slovenia,SVN,2020-08-31,133.0,2884.0
Slovenia,SVN,2020-09-01,133.0,2884.0
Slovenia,SVN,2020-09-02,133.0,2884.0
Slovenia,SVN,2020-09-03,133.0,2884.0
Slovenia,SVN,2020-09-04,133.0,2884.0
Slovenia,SVN,2020-09-05,133.0,2884.0
Slovenia,SVN,2020-09-06,134.0,3191.0
Slovenia,SVN,2020-09-07,134.0,3191.0
Slovenia,SVN,2020-09-08,134.0,3191.0
Slovenia,SVN,2020-09-09,134.0,3191.0
Slovenia,SVN,2020-09-10,134.0,3191.0
Slovenia,SVN,2020-09-11,134.0,3191.0
Slovenia,SVN,2020-09-12,134.0,3191.0
Slovenia,SVN,2020-09-13,137.0,3750.0
Slovenia,SVN,2020-09-14,137.0,3750.0
Slovenia,SVN,2020-09-15,137.0,3750.0
Slovenia,SVN,2020-09-16,137.0,3750.0
Slovenia,SVN,2020-09-17,137.0,3750.0
Slovenia,SVN,2020-09-18,137.0,3750.0
Slovenia,SVN,2020-09-19,137.0,3750.0
Slovenia,SVN,2020-09-20,145.0,4471.0
Slovenia,SVN,2020-09-21,145.0,4471.0
Slovenia,SVN,2020-09-22,145.0,4471.0
Slovenia,SVN,2020-09-23,145.0,4471.0
Slovenia,SVN,2020-09-24,145.0,4471.0
Slovenia,SVN,2020-09-25,145.0,4471.0
Slovenia,SVN,2020-09-26,145.0,4471.0
Slovenia,SVN,2020-09-27,155.0,5390.0
Slovenia,SVN,2020-09-28,155.0,5390.0
Slovenia,SVN,2020-09-29,155.0,5390.0
Slovenia,SVN,2020-09-30,155.0,5390.0
Slovenia,SVN,2020-10-01,155.0,5390.0
Slovenia,SVN,2020-10-02,155.0,5390.0
Slovenia,SVN,2020-10-03,155.0,5390.0
Slovenia,SVN,2020-10-04,162.0,6576.0
Slovenia,SVN,2020-10-05,162.0,6576.0
Slovenia,SVN,2020-10-06,162.0,6576.0
Slovenia,SVN,2020-10-07,162.0,6576.0
Slovenia,SVN,2020-10-08,162.0,6576.0
Slovenia,SVN,2020-10-09,162.0,6576.0
Slovenia,SVN,2020-10-10,162.0,6576.0
Slovenia,SVN,2020-10-11,179.0,8834.0
Slovenia,SVN,2020-10-12,179.0,8834.0
Slovenia,SVN,2020-10-13,179.0,8834.0
Slovenia,SVN,2020-10-14,179.0,8834.0
Slovenia,SVN,2020-10-15,179.0,8834.0
Slovenia,SVN,2020-10-16,179.0,8834.0
Slovenia,SVN,2020-10-17,179.0,8834.0
Slovenia,SVN,2020-10-18,213.0,13686.0
Slovenia,SVN,2020-10-19,213.0,13686.0
Slovenia,SVN,2020-10-20,213.0,13686.0
Slovenia,SVN,2020-10-21,213.0,13686.0
Slovenia,SVN,2020-10-22,213.0,13686.0
Slovenia,SVN,2020-10-23,213.0,13686.0
Slovenia,SVN,2020-10-24,213.0,13686.0
Slovenia,SVN,2020-10-25,289.0,24113.0
Slovenia,SVN,2020-10-26,289.0,24113.0
Slovenia,SVN,2020-10-27,289.0,24113.0
Slovenia,SVN,2020-10-28,289.0,24113.0
Slovenia,SVN,2020-10-29,289.0,24113.0
Slovenia,SVN,2020-10-30,289.0,24113.0
Slovenia,SVN,2020-10-31,289.0,24113.0
Slovenia,SVN,2020-11-01,442.0,36219.0
Slovenia,SVN,2020-11-02,442.0,36219.0
Slovenia,SVN,2020-11-03,442.0,36219.0
Slovenia,SVN,2020-11-04,442.0,36219.0
Slovenia,SVN,2020-11-05,442.0,36219.0
Slovenia,SVN,2020-11-06,442.0,36219.0
Slovenia,SVN,2020-11-07,442.0,36219.0
Slovenia,SVN,2020-11-08,646.0,45656.0
Slovenia,SVN,2020-11-09,646.0,45656.0
Slovenia,SVN,2020-11-10,646.0,45656.0
Slovenia,SVN,2020-11-11,646.0,45656.0
Slovenia,SVN,2020-11-12,646.0,45656.0
Slovenia,SVN,2020-11-13,646.0,45656.0
Slovenia,SVN,2020-11-14,646.0,45656.0
Slovenia,SVN,2020-11-15,916.0,55583.0
Slovenia,SVN,2020-11-16,916.0,55583.0
Slovenia,SVN,2020-11-17,916.0,55583.0
Slovenia,SVN,2020-11-18,916.0,55583.0
Slovenia,SVN,2020-11-19,916.0,55583.0
Slovenia,SVN,2020-11-20,916.0,55583.0
Slovenia,SVN,2020-11-21,916.0,55583.0
Slovenia,SVN,2020-11-22,1207.0,65798.0
Slovenia,SVN,2020-11-23,1207.0,65798.0
Slovenia,SVN,2020-11-24,1207.0,65798.0
Slovenia,SVN,2020-11-25,1207.0,65798.0
Slovenia,SVN,2020-11-26,1207.0,65798.0
Slovenia,SVN,2020-11-27,1207.0,65798.0
Slovenia,SVN,2020-11-28,1207.0,65798.0
Slovenia,SVN,2020-11-29,1569.0,75871.0
Slovenia,SVN,2020-11-30,1569.0,75871.0
Slovenia,SVN,2020-12-01,1569.0,75871.0
Slovenia,SVN,2020-12-02,1569.0,75871.0
Slovenia,SVN,2020-12-03,1569.0,75871.0
Slovenia,SVN,2020-12-04,1569.0,75871.0
Slovenia,SVN,2020-12-05,1569.0,75871.0
Slovenia,SVN,2020-12-06,1973.0,86330.0
Slovenia,SVN,2020-12-07,1973.0,86330.0
Slovenia,SVN,2020-12-08,1973.0,86330.0
Slovenia,SVN,2020-12-09,1973.0,86330.0
Slovenia,SVN,2020-12-10,1973.0,86330.0
Slovenia,SVN,2020-12-11,1973.0,86330.0
Slovenia,SVN,2020-12-12,1973.0,86330.0
Slovenia,SVN,2020-12-13,2326.0,96785.0
Slovenia,SVN,2020-12-14,2326.0,96785.0
Slovenia,SVN,2020-12-15,2326.0,96785.0
Slovenia,SVN,2020-12-16,2326.0,96785.0
Slovenia,SVN,2020-12-17,2326.0,96785.0
Slovenia,SVN,2020-12-18,2326.0,96785.0
Slovenia,SVN,2020-12-19,2326.0,96785.0
Slovenia,SVN,2020-12-20,2624.0,106302.0
Slovenia,SVN,2020-12-21,2624.0,106302.0
Slovenia,SVN,2020-12-22,2624.0,106302.0
Slovenia,SVN,2020-12-23,2624.0,106302.0
Slovenia,SVN,2020-12-24,2624.0,106302.0
Slovenia,SVN,2020-12-25,2624.0,106302.0
Slovenia,SVN,2020-12-26,2624.0,106302.0
Slovenia,SVN,2020-12-27,2881.0,115411.0
Slovenia,SVN,2020-12-28,2881.0,115411.0
Slovenia,SVN,2020-12-29,2881.0,115411.0
Slovenia,SVN,2020-12-30,2881.0,115411.0
Slovenia,SVN,2020-12-31,2881.0,115411.0
Slovenia,SVN,2021-01-01,2881.0,115411.0
Slovenia,SVN,2021-01-02,2881.0,115411.0
Slovenia,SVN,2021-01-03,3129.0,125961.0
Slovenia,SVN,2021-01-04,3129.0,125961.0
Slovenia,SVN,2021-01-05,3129.0,125961.0
Slovenia,SVN,2021-01-06,3129.0,125961.0
Slovenia,SVN,2021-01-07,3129.0,125961.0
Slovenia,SVN,2021-01-08,3129.0,125961.0
Slovenia,SVN,2021-01-09,3129.0,125961.0
Slovenia,SVN,2021-01-10,3330.0,139827.0
Slovenia,SVN,2021-01-11,3330.0,139827.0
Slovenia,SVN,2021-01-12,3330.0,139827.0
Slovenia,SVN,2021-01-13,3330.0,139827.0
Slovenia,SVN,2021-01-14,3330.0,139827.0
Slovenia,SVN,2021-01-15,3330.0,139827.0
Slovenia,SVN,2021-01-16,3330.0,139827.0
Slovenia,SVN,2021-01-17,3521.0,149576.0
Slovenia,SVN,2021-01-18,3521.0,149576.0
Slovenia,SVN,2021-01-19,3521.0,149576.0
Slovenia,SVN,2021-01-20,3521.0,149576.0
Slovenia,SVN,2021-01-21,3521.0,149576.0
Slovenia,SVN,2021-01-22,3521.0,149576.0
Slovenia,SVN,2021-01-23,3521.0,149576.0
Slovenia,SVN,2021-01-24,3708.0,158279.0
Slovenia,SVN,2021-01-25,3708.0,158279.0
Slovenia,SVN,2021-01-26,3708.0,158279.0
Slovenia,SVN,2021-01-27,3708.0,158279.0
Slovenia,SVN,2021-01-28,3708.0,158279.0
Slovenia,SVN,2021-01-29,3708.0,158279.0
Slovenia,SVN,2021-01-30,3708.0,158279.0
Slovenia,SVN,2021-01-31,3857.0,166921.0
Slovenia,SVN,2021-02-01,3857.0,166921.0
Slovenia,SVN,2021-02-02,3857.0,166921.0
Slovenia,SVN,2021-02-03,3857.0,166921.0
Slovenia,SVN,2021-02-04,3857.0,166921.0
Slovenia,SVN,2021-02-05,3857.0,166921.0
Slovenia,SVN,2021-02-06,3857.0,166921.0
Slovenia,SVN,2021-02-07,3976.0,174021.0
Slovenia,SVN,2021-02-08,3976.0,174021.0
Slovenia,SVN,2021-02-09,3976.0,174021.0
Slovenia,SVN,2021-02-10,3976.0,174021.0
Slovenia,SVN,2021-02-11,3976.0,174021.0
Slovenia,SVN,2021-02-12,3976.0,174021.0
Slovenia,SVN,2021-02-13,3976.0,174021.0
Slovenia,SVN,2021-02-14,4067.0,179737.0
Slovenia,SVN,2021-02-15,4067.0,179737.0
Slovenia,SVN,2021-02-16,4067.0,179737.0
Slovenia,SVN,2021-02-17,4067.0,179737.0
Slovenia,SVN,2021-02-18,4067.0,179737.0
Slovenia,SVN,2021-02-19,4067.0,179737.0
Slovenia,SVN,2021-02-20,4067.0,179737.0
Slovenia,SVN,2021-02-21,4108.0,184998.0
Slovenia,SVN,2021-02-22,4108.0,184998.0
Slovenia,SVN,2021-02-23,4108.0,184998.0
Slovenia,SVN,2021-02-24,4108.0,184998.0
Slovenia,SVN,2021-02-25,4108.0,184998.0
Slovenia,SVN,2021-02-26,4108.0,184998.0
Slovenia,SVN,2021-02-27,4108.0,184998.0
Slovenia,SVN,2021-02-28,4174.0,190425.0
Slovenia,SVN,2021-03-01,4174.0,190425.0
Slovenia,SVN,2021-03-02,4174.0,190425.0
Slovenia,SVN,2021-03-03,4174.0,190425.0
Slovenia,SVN,2021-03-04,4174.0,190425.0
Slovenia,SVN,2021-03-05,4174.0,190425.0
Slovenia,SVN,2021-03-06,4174.0,190425.0
Slovenia,SVN,2021-03-07,4212.0,195795.0
Slovenia,SVN,2021-03-08,4212.0,195795.0
Slovenia,SVN,2021-03-09,4212.0,195795.0
Slovenia,SVN,2021-03-10,4212.0,195795.0
Slovenia,SVN,2021-03-11,4212.0,195795.0
Slovenia,SVN,2021-03-12,4212.0,195795.0
Slovenia,SVN,2021-03-13,4212.0,195795.0
Slovenia,SVN,2021-03-14,4258.0,200671.0
Slovenia,SVN,2021-03-15,4258.0,200671.0
Slovenia,SVN,2021-03-16,4258.0,200671.0
Slovenia,SVN,2021-03-17,4258.0,200671.0
Slovenia,SVN,2021-03-18,4258.0,200671.0
Slovenia,SVN,2021-03-19,4258.0,200671.0
Slovenia,SVN,2021-03-20,4258.0,200671.0
Slovenia,SVN,2021-03-21,4307.0,206468.0
Slovenia,SVN,2021-03-22,4307.0,206468.0
Slovenia,SVN,2021-03-23,4307.0,206468.0
Slovenia,SVN,2021-03-24,4307.0,206468.0
Slovenia,SVN,2021-03-25,4307.0,206468.0
Slovenia,SVN,2021-03-26,4307.0,206468.0
Slovenia,SVN,2021-03-27,4307.0,206468.0
Slovenia,SVN,2021-03-28,4360.0,213127.0
Slovenia,SVN,2021-03-29,4360.0,213127.0
Slovenia,SVN,2021-03-30,4360.0,213127.0
Slovenia,SVN,2021-03-31,4360.0,213127.0
Slovenia,SVN,2021-04-01,4360.0,213127.0
Slovenia,SVN,2021-04-02,4360.0,213127.0
Slovenia,SVN,2021-04-03,4360.0,213127.0
Slovenia,SVN,2021-04-04,4421.0,220599.0
Slovenia,SVN,2021-04-05,4421.0,220599.0
Slovenia,SVN,2021-04-06,4421.0,220599.0
Slovenia,SVN,2021-04-07,4421.0,220599.0
Slovenia,SVN,2021-04-08,4421.0,220599.0
Slovenia,SVN,2021-04-09,4421.0,220599.0
Slovenia,SVN,2021-04-10,4421.0,220599.0
Slovenia,SVN,2021-04-11,4465.0,226977.0
Slovenia,SVN,2021-04-12,4465.0,226977.0
Slovenia,SVN,2021-04-13,4465.0,226977.0
Slovenia,SVN,2021-04-14,4465.0,226977.0
Slovenia,SVN,2021-04-15,4465.0,226977.0
Slovenia,SVN,2021-04-16,4465.0,226977.0
Slovenia,SVN,2021-04-17,4465.0,226977.0
Slovenia,SVN,2021-04-18,4511.0,232500.0
Slovenia,SVN,2021-04-19,4511.0,232500.0
Slovenia,SVN,2021-04-20,4511.0,232500.0
Slovenia,SVN,2021-04-21,4511.0,232500.0
Slovenia,SVN,2021-04-22,4511.0,232500.0
Slovenia,SVN,2021-04-23,4511.0,232500.0
Slovenia,SVN,2021-04-24,4511.0,232500.0
Slovenia,SVN,2021-04-25,4566.0,237351.0
Slovenia,SVN,2021-04-26,4566.0,237351.0
Slovenia,SVN,2021-04-27,4566.0,237351.0
Slovenia,SVN,2021-04-28,4566.0,237351.0
Slovenia,SVN,2021-04-29,4566.0,237351.0
Slovenia,SVN,2021-04-30,4566.0,237351.0
Slovenia,SVN,2021-05-01,4566.0,237351.0
Slovenia,SVN,2021-05-02,4618.0,242031.0
Slovenia,SVN,2021-05-03,4618.0,242031.0
Slovenia,SVN,2021-05-04,4618.0,242031.0
Slovenia,SVN,2021-05-05,4618.0,242031.0
Slovenia,SVN,2021-05-06,4618.0,242031.0
Slovenia,SVN,2021-05-07,4618.0,242031.0
Slovenia,SVN,2021-05-08,4618.0,242031.0
Slovenia,SVN,2021-05-09,4649.0,246311.0
Slovenia,SVN,2021-05-10,4649.0,246311.0
Slovenia,SVN,2021-05-11,4649.0,246311.0
Slovenia,SVN,2021-05-12,4649.0,246311.0
Slovenia,SVN,2021-05-13,4649.0,246311.0
Slovenia,SVN,2021-05-14,4649.0,246311.0
Slovenia,SVN,2021-05-15,4649.0,246311.0
Slovenia,SVN,2021-05-16,4678.0,249507.0
Slovenia,SVN,2021-05-17,4678.0,249507.0
Slovenia,SVN,2021-05-18,4678.0,249507.0
Slovenia,SVN,2021-05-19,4678.0,249507.0
Slovenia,SVN,2021-05-20,4678.0,249507.0
Slovenia,SVN,2021-05-21,4678.0,249507.0
Slovenia,SVN,2021-05-22,4678.0,249507.0
Slovenia,SVN,2021-05-23,4697.0,251858.0
Slovenia,SVN,2021-05-24,4697.0,251858.0
Slovenia,SVN,2021-05-25,4697.0,251858.0
Slovenia,SVN,2021-05-26,4697.0,251858.0
Slovenia,SVN,2021-05-27,4697.0,251858.0
Slovenia,SVN,2021-05-28,4697.0,251858.0
Slovenia,SVN,2021-05-29,4697.0,251858.0
Slovenia,SVN,2021-05-30,4716.0,253813.0
Slovenia,SVN,2021-05-31,4716.0,253813.0
Slovenia,SVN,2021-06-01,4716.0,253813.0
Slovenia,SVN,2021-06-02,4716.0,253813.0
Slovenia,SVN,2021-06-03,4716.0,253813.0
Slovenia,SVN,2021-06-04,4716.0,253813.0
Slovenia,SVN,2021-06-05,4716.0,253813.0
Slovenia,SVN,2021-06-06,4730.0,255524.0
Slovenia,SVN,2021-06-07,4730.0,255524.0
Slovenia,SVN,2021-06-08,4730.0,255524.0
Slovenia,SVN,2021-06-09,4730.0,255524.0
Slovenia,SVN,2021-06-10,4730.0,255524.0
Slovenia,SVN,2021-06-11,4730.0,255524.0
Slovenia,SVN,2021-06-12,4730.0,255524.0
Slovenia,SVN,2021-06-13,4750.0,256557.0
Slovenia,SVN,2021-06-14,4750.0,256557.0
Slovenia,SVN,2021-06-15,4750.0,256557.0
Slovenia,SVN,2021-06-16,4750.0,256557.0
Slovenia,SVN,2021-06-17,4750.0,256557.0
Slovenia,SVN,2021-06-18,4750.0,256557.0
Slovenia,SVN,2021-06-19,4750.0,256557.0
Slovenia,SVN,2021-06-20,4759.0,257089.0
Slovenia,SVN,2021-06-21,4759.0,257089.0
Slovenia,SVN,2021-06-22,4759.0,257089.0
Slovenia,SVN,2021-06-23,4759.0,257089.0
Slovenia,SVN,2021-06-24,4759.0,257089.0
Slovenia,SVN,2021-06-25,4759.0,257089.0
Slovenia,SVN,2021-06-26,4759.0,257089.0
Slovenia,SVN,2021-06-27,4765.0,257340.0
Slovenia,SVN,2021-06-28,4765.0,257340.0
Slovenia,SVN,2021-06-29,4765.0,257340.0
Slovenia,SVN,2021-06-30,4765.0,257340.0
Slovenia,SVN,2021-07-01,4765.0,257340.0
Slovenia,SVN,2021-07-02,4765.0,257340.0
Slovenia,SVN,2021-07-03,4765.0,257340.0
Slovenia,SVN,2021-07-04,4766.0,257517.0
Slovenia,SVN,2021-07-05,4766.0,257517.0
Slovenia,SVN,2021-07-06,4766.0,257517.0
Slovenia,SVN,2021-07-07,4766.0,257517.0
Slovenia,SVN,2021-07-08,4766.0,257517.0
Slovenia,SVN,2021-07-09,4766.0,257517.0
Slovenia,SVN,2021-07-10,4766.0,257517.0
Slovenia,SVN,2021-07-11,4774.0,257904.0
Slovenia,SVN,2021-07-12,4774.0,257904.0
Slovenia,SVN,2021-07-13,4774.0,257904.0
Slovenia,SVN,2021-07-14,4774.0,257904.0
Slovenia,SVN,2021-07-15,4774.0,257904.0
Slovenia,SVN,2021-07-16,4774.0,257904.0
Slovenia,SVN,2021-07-17,4774.0,257904.0
Slovenia,SVN,2021-07-18,4774.0,258281.0
Slovenia,SVN,2021-07-19,4774.0,258281.0
Slovenia,SVN,2021-07-20,4774.0,258281.0
Slovenia,SVN,2021-07-21,4774.0,258281.0
Slovenia,SVN,2021-07-22,4774.0,258281.0
Slovenia,SVN,2021-07-23,4774.0,258281.0
Slovenia,SVN,2021-07-24,4774.0,258281.0
Slovenia,SVN,2021-07-25,4775.0,258754.0
Slovenia,SVN,2021-07-26,4775.0,258754.0
Slovenia,SVN,2021-07-27,4775.0,258754.0
Slovenia,SVN,2021-07-28,4775.0,258754.0
Slovenia,SVN,2021-07-29,4775.0,258754.0
Slovenia,SVN,2021-07-30,4775.0,258754.0
Slovenia,SVN,2021-07-31,4775.0,258754.0
Slovenia,SVN,2021-08-01,4776.0,259385.0
Slovenia,SVN,2021-08-02,4776.0,259385.0
Slovenia,SVN,2021-08-03,4776.0,259385.0
Slovenia,SVN,2021-08-04,4776.0,259385.0
Slovenia,SVN,2021-08-05,4776.0,259385.0
Slovenia,SVN,2021-08-06,4776.0,259385.0
Slovenia,SVN,2021-08-07,4776.0,259385.0
Slovenia,SVN,2021-08-08,4777.0,260234.0
Slovenia,SVN,2021-08-09,4777.0,260234.0
Slovenia,SVN,2021-08-10,4777.0,260234.0
Slovenia,SVN,2021-08-11,4777.0,260234.0
Slovenia,SVN,2021-08-12,4777.0,260234.0
Slovenia,SVN,2021-08-13,4777.0,260234.0
Slovenia,SVN,2021-08-14,4777.0,260234.0
Slovenia,SVN,2021-08-15,4777.0,261567.0
Slovenia,SVN,2021-08-16,4777.0,261567.0
Slovenia,SVN,2021-08-17,4777.0,261567.0
Slovenia,SVN,2021-08-18,4777.0,261567.0
Slovenia,SVN,2021-08-19,4777.0,261567.0
Slovenia,SVN,2021-08-20,4777.0,261567.0
Slovenia,SVN,2021-08-21,4777.0,261567.0
Slovenia,SVN,2021-08-22,4786.0,263740.0
Slovenia,SVN,2021-08-23,4786.0,263740.0
Slovenia,SVN,2021-08-24,4786.0,263740.0
Slovenia,SVN,2021-08-25,4786.0,263740.0
Slovenia,SVN,2021-08-26,4786.0,263740.0
Slovenia,SVN,2021-08-27,4786.0,263740.0
Slovenia,SVN,2021-08-28,4786.0,263740.0
Slovenia,SVN,2021-08-29,4796.0,266741.0
Slovenia,SVN,2021-08-30,4796.0,266741.0
Slovenia,SVN,2021-08-31,4796.0,266741.0
Slovenia,SVN,2021-09-01,4796.0,266741.0
Slovenia,SVN,2021-09-02,4796.0,266741.0
Slovenia,SVN,2021-09-03,4796.0,266741.0
Slovenia,SVN,2021-09-04,4796.0,266741.0
Slovenia,SVN,2021-09-05,4804.0,270630.0
Slovenia,SVN,2021-09-06,4804.0,270630.0
Slovenia,SVN,2021-09-07,4804.0,270630.0
Slovenia,SVN,2021-09-08,4804.0,270630.0
Slovenia,SVN,2021-09-09,4804.0,270630.0
Slovenia,SVN,2021-09-10,4804.0,270630.0
Slovenia,SVN,2021-09-11,4804.0,270630.0
Slovenia,SVN,2021-09-12,4825.0,276557.0
Slovenia,SVN,2021-09-13,4825.0,276557.0
Slovenia,SVN,2021-09-14,4825.0,276557.0
Slovenia,SVN,2021-09-15,4825.0,276557.0
Slovenia,SVN,2021-09-16,4825.0,276557.0
Slovenia,SVN,2021-09-17,4825.0,276557.0
Slovenia,SVN,2021-09-18,4825.0,276557.0
Slovenia,SVN,2021-09-19,4861.0,283878.0
Slovenia,SVN,2021-09-20,4861.0,283878.0
Slovenia,SVN,2021-09-21,4861.0,283878.0
Slovenia,SVN,2021-09-22,4861.0,283878.0
Slovenia,SVN,2021-09-23,4861.0,283878.0
Slovenia,SVN,2021-09-24,4861.0,283878.0
Slovenia,SVN,2021-09-25,4861.0,283878.0
Slovenia,SVN,2021-09-26,4906.0,290068.0
Slovenia,SVN,2021-09-27,4906.0,290068.0
Slovenia,SVN,2021-09-28,4906.0,290068.0
Slovenia,SVN,2021-09-29,4906.0,290068.0
Slovenia,SVN,2021-09-30,4906.0,290068.0
Slovenia,SVN,2021-10-01,4906.0,290068.0
Slovenia,SVN,2021-10-02,4906.0,290068.0
Slovenia,SVN,2021-10-03,4960.0,296203.0
Slovenia,SVN,2021-10-04,4960.0,296203.0
Slovenia,SVN,2021-10-05,4960.0,296203.0
Slovenia,SVN,2021-10-06,4960.0,296203.0
Slovenia,SVN,2021-10-07,4960.0,296203.0
Slovenia,SVN,2021-10-08,4960.0,296203.0
Slovenia,SVN,2021-10-09,4960.0,296203.0
Slovenia,SVN,2021-10-10,5010.0,301763.0
Slovenia,SVN,2021-10-11,5010.0,301763.0
Slovenia,SVN,2021-10-12,5010.0,301763.0
Slovenia,SVN,2021-10-13,5010.0,301763.0
Slovenia,SVN,2021-10-14,5010.0,301763.0
Slovenia,SVN,2021-10-15,5010.0,301763.0
Slovenia,SVN,2021-10-16,5010.0,301763.0
Slovenia,SVN,2021-10-17,5045.0,308618.0
Slovenia,SVN,2021-10-18,5045.0,308618.0
Slovenia,SVN,2021-10-19,5045.0,308618.0
Slovenia,SVN,2021-10-20,5045.0,308618.0
Slovenia,SVN,2021-10-21,5045.0,308618.0
Slovenia,SVN,2021-10-22,5045.0,308618.0
Slovenia,SVN,2021-10-23,5045.0,308618.0
Slovenia,SVN,2021-10-24,5097.0,320747.0
Slovenia,SVN,2021-10-25,5097.0,320747.0
Slovenia,SVN,2021-10-26,5097.0,320747.0
Slovenia,SVN,2021-10-27,5097.0,320747.0
Slovenia,SVN,2021-10-28,5097.0,320747.0
Slovenia,SVN,2021-10-29,5097.0,320747.0
Slovenia,SVN,2021-10-30,5097.0,320747.0
Slovenia,SVN,2021-10-31,5172.0,337243.0
Slovenia,SVN,2021-11-01,5172.0,337243.0
Slovenia,SVN,2021-11-02,5172.0,337243.0
Slovenia,SVN,2021-11-03,5172.0,337243.0
Slovenia,SVN,2021-11-04,5172.0,337243.0
Slovenia,SVN,2021-11-05,5172.0,337243.0
Slovenia,SVN,2021-11-06,5172.0,337243.0
Slovenia,SVN,2021-11-07,5276.0,357416.0
Slovenia,SVN,2021-11-08,5276.0,357416.0
Slovenia,SVN,2021-11-09,5276.0,357416.0
Slovenia,SVN,2021-11-10,5276.0,357416.0
Slovenia,SVN,2021-11-11,5276.0,357416.0
Slovenia,SVN,2021-11-12,5276.0,357416.0
Slovenia,SVN,2021-11-13,5276.0,357416.0
Slovenia,SVN,2021-11-14,5404.0,380110.0
Slovenia,SVN,2021-11-15,5404.0,380110.0
Slovenia,SVN,2021-11-16,5404.0,380110.0
Slovenia,SVN,2021-11-17,5404.0,380110.0
Slovenia,SVN,2021-11-18,5404.0,380110.0
Slovenia,SVN,2021-11-19,5404.0,380110.0
Slovenia,SVN,2021-11-20,5404.0,380110.0
Slovenia,SVN,2021-11-21,5546.0,402226.0
Slovenia,SVN,2021-11-22,5546.0,402226.0
Slovenia,SVN,2021-11-23,5546.0,402226.0
Slovenia,SVN,2021-11-24,5546.0,402226.0
Slovenia,SVN,2021-11-25,5546.0,402226.0
Slovenia,SVN,2021-11-26,5546.0,402226.0
Slovenia,SVN,2021-11-27,5546.0,402226.0
Slovenia,SVN,2021-11-28,5694.0,418554.0
Slovenia,SVN,2021-11-29,5694.0,418554.0
