Entity,Code,Day,containment_index
Australia,AUS,2022-02-15,50.88
Australia,AUS,2022-02-16,50.87
Australia,AUS,2022-02-17,50.87
Australia,AUS,2022-02-18,50.86
Australia,AUS,2022-02-19,50.85
Australia,AUS,2022-02-20,50.85
Australia,AUS,2022-02-21,49.46
Australia,AUS,2022-02-22,49.45
Australia,AUS,2022-02-23,49.45
Australia,AUS,2022-02-24,49.44
Australia,AUS,2022-02-25,49.43
Australia,AUS,2022-02-26,49.43
Australia,AUS,2022-02-27,49.43
Australia,AUS,2022-02-28,49.42
Australia,AUS,2022-03-01,49.42
Australia,AUS,2022-03-02,49.41
Australia,AUS,2022-03-03,50.3
Australia,AUS,2022-03-04,50.29
Australia,AUS,2022-03-05,50.29
Australia,AUS,2022-03-06,50.29
Australia,AUS,2022-03-07,50.27
Australia,AUS,2022-03-08,50.26
Australia,AUS,2022-03-09,50.24
Australia,AUS,2022-03-10,50.22
Australia,AUS,2022-03-11,50.19
Australia,AUS,2022-03-12,50.17
Australia,AUS,2022-03-13,50.16
Australia,AUS,2022-03-14,50.14
Australia,AUS,2022-03-15,50.11
Australia,AUS,2022-03-16,50.09
Australia,AUS,2022-03-17,50.06
Australia,AUS,2022-03-18,50.04
Australia,AUS,2022-03-19,50.01
Australia,AUS,2022-03-20,49.99
Australia,AUS,2022-03-21,49.97
Australia,AUS,2022-03-22,49.95
Australia,AUS,2022-03-23,49.93
Australia,AUS,2022-03-24,49.91
Australia,AUS,2022-03-25,49.89
Australia,AUS,2022-03-26,49.87
Australia,AUS,2022-03-27,49.86
Australia,AUS,2022-03-28,49.84
Australia,AUS,2022-03-29,49.83
Australia,AUS,2022-03-30,49.81
Australia,AUS,2022-03-31,54.15
Australia,AUS,2022-04-01,54.14
Australia,AUS,2022-04-02,54.13
Australia,AUS,2022-04-03,54.12
Austria,AUT,2020-02-10,2.38
Austria,AUT,2020-02-11,2.38
Austria,AUT,2020-02-12,2.38
Austria,AUT,2020-02-13,2.38
Austria,AUT,2020-02-14,2.38
Austria,AUT,2020-02-15,2.38
Austria,AUT,2020-02-16,2.38
Austria,AUT,2020-02-17,2.38
Austria,AUT,2020-02-18,2.38
Austria,AUT,2020-02-19,2.38
Austria,AUT,2020-02-20,2.38
Austria,AUT,2020-02-21,2.38
Austria,AUT,2020-02-22,2.38
Austria,AUT,2020-02-23,2.38
Austria,AUT,2020-02-24,9.52
Austria,AUT,2020-02-25,13.1
Austria,AUT,2020-02-26,13.1
Austria,AUT,2020-02-27,13.1
Austria,AUT,2020-02-28,13.1
Austria,AUT,2020-02-29,13.1
Austria,AUT,2020-03-01,13.1
Austria,AUT,2020-03-02,13.1
Austria,AUT,2020-03-03,13.1
Austria,AUT,2020-03-04,13.1
Austria,AUT,2020-03-05,13.1
Austria,AUT,2020-03-06,13.1
Austria,AUT,2020-03-07,13.1
Austria,AUT,2020-03-08,13.1
Austria,AUT,2020-03-09,18.45
Austria,AUT,2020-03-10,18.45
Austria,AUT,2020-03-11,25.6
Austria,AUT,2020-03-12,27.98
Austria,AUT,2020-03-13,36.9
Austria,AUT,2020-03-14,36.9
Austria,AUT,2020-03-15,36.9
Austria,AUT,2020-03-16,64.29
Austria,AUT,2020-03-17,64.29
Austria,AUT,2020-03-18,64.29
Austria,AUT,2020-03-19,64.29
Austria,AUT,2020-03-20,64.29
Austria,AUT,2020-03-21,64.29
Austria,AUT,2020-03-22,64.29
Austria,AUT,2020-03-23,66.67
Austria,AUT,2020-03-24,66.67
Austria,AUT,2020-03-25,66.67
Austria,AUT,2020-03-26,66.67
Austria,AUT,2020-03-27,66.67
Austria,AUT,2020-03-28,66.67
Austria,AUT,2020-03-29,66.67
Austria,AUT,2020-03-30,70.24
Austria,AUT,2020-03-31,70.24
Austria,AUT,2020-04-01,72.02
Austria,AUT,2020-04-02,72.02
Austria,AUT,2020-04-03,72.02
Austria,AUT,2020-04-04,72.02
Austria,AUT,2020-04-05,72.02
Austria,AUT,2020-04-06,73.81
Austria,AUT,2020-04-07,73.81
Austria,AUT,2020-04-08,73.81
Austria,AUT,2020-04-09,73.81
Austria,AUT,2020-04-10,73.81
Austria,AUT,2020-04-11,73.81
Austria,AUT,2020-04-12,73.81
Austria,AUT,2020-04-13,73.81
Austria,AUT,2020-04-14,71.43
Austria,AUT,2020-04-15,71.43
Austria,AUT,2020-04-16,71.43
Austria,AUT,2020-04-17,71.43
Austria,AUT,2020-04-18,71.43
Austria,AUT,2020-04-19,71.43
Austria,AUT,2020-04-20,71.43
Austria,AUT,2020-04-21,71.43
Austria,AUT,2020-04-22,71.43
Austria,AUT,2020-04-23,69.64
Austria,AUT,2020-04-24,69.64
Austria,AUT,2020-04-25,69.64
Austria,AUT,2020-04-26,69.64
Austria,AUT,2020-04-27,69.64
Austria,AUT,2020-04-28,69.64
Austria,AUT,2020-04-29,69.64
Austria,AUT,2020-04-30,69.64
Austria,AUT,2020-05-01,64.88
Austria,AUT,2020-05-02,63.1
Austria,AUT,2020-05-03,63.1
Austria,AUT,2020-05-04,61.9
Austria,AUT,2020-05-05,61.9
Austria,AUT,2020-05-06,61.9
Austria,AUT,2020-05-07,61.9
Austria,AUT,2020-05-08,61.9
Austria,AUT,2020-05-09,61.9
Austria,AUT,2020-05-10,61.9
Austria,AUT,2020-05-11,58.33
Austria,AUT,2020-05-12,58.33
Austria,AUT,2020-05-13,58.33
Austria,AUT,2020-05-14,58.33
Austria,AUT,2020-05-15,58.33
Austria,AUT,2020-05-16,58.33
Austria,AUT,2020-05-17,58.33
Austria,AUT,2020-05-18,58.33
Austria,AUT,2020-05-19,58.33
Austria,AUT,2020-05-20,58.33
Austria,AUT,2020-05-21,58.33
Austria,AUT,2020-05-22,58.33
Austria,AUT,2020-05-23,58.33
Austria,AUT,2020-05-24,58.33
Austria,AUT,2020-05-25,58.33
Austria,AUT,2020-05-26,58.33
Austria,AUT,2020-05-27,58.33
Austria,AUT,2020-05-28,58.33
Austria,AUT,2020-05-29,54.76
Austria,AUT,2020-05-30,54.76
Austria,AUT,2020-05-31,54.76
Austria,AUT,2020-06-01,54.76
Austria,AUT,2020-06-02,54.76
Austria,AUT,2020-06-03,52.38
Austria,AUT,2020-06-04,52.38
Austria,AUT,2020-06-05,52.38
Austria,AUT,2020-06-06,52.38
Austria,AUT,2020-06-07,52.38
Austria,AUT,2020-06-08,52.38
Austria,AUT,2020-06-09,52.38
Austria,AUT,2020-06-10,52.38
Austria,AUT,2020-06-11,52.38
Austria,AUT,2020-06-12,52.38
Austria,AUT,2020-06-13,52.38
Austria,AUT,2020-06-14,52.38
Austria,AUT,2020-06-15,52.38
Austria,AUT,2020-06-16,52.38
Austria,AUT,2020-06-17,52.38
Austria,AUT,2020-06-18,52.38
Austria,AUT,2020-06-19,52.38
Austria,AUT,2020-06-20,52.38
Austria,AUT,2020-06-21,52.38
Austria,AUT,2020-06-22,52.38
Austria,AUT,2020-06-23,52.38
Austria,AUT,2020-06-24,52.38
Austria,AUT,2020-06-25,52.38
Austria,AUT,2020-06-26,52.38
Austria,AUT,2020-06-27,52.38
Austria,AUT,2020-06-28,52.38
Austria,AUT,2020-06-29,52.38
Austria,AUT,2020-06-30,52.38
Austria,AUT,2020-07-01,47.02
Austria,AUT,2020-07-02,47.02
Austria,AUT,2020-07-03,47.02
Austria,AUT,2020-07-04,47.02
Austria,AUT,2020-07-05,47.02
Austria,AUT,2020-07-06,47.02
Austria,AUT,2020-07-07,47.02
Austria,AUT,2020-07-08,47.02
Austria,AUT,2020-07-09,47.02
Austria,AUT,2020-07-10,44.64
Austria,AUT,2020-07-11,44.64
Austria,AUT,2020-07-12,44.64
Austria,AUT,2020-07-13,44.64
Austria,AUT,2020-07-14,44.64
Austria,AUT,2020-07-15,44.64
Austria,AUT,2020-07-16,44.64
Austria,AUT,2020-07-17,44.64
Austria,AUT,2020-07-18,44.64
Austria,AUT,2020-07-19,44.64
Austria,AUT,2020-07-20,44.64
Austria,AUT,2020-07-21,44.64
Austria,AUT,2020-07-22,44.64
Austria,AUT,2020-07-23,44.64
Austria,AUT,2020-07-24,44.64
Austria,AUT,2020-07-25,44.64
Austria,AUT,2020-07-26,44.64
Austria,AUT,2020-07-27,44.64
Austria,AUT,2020-07-28,44.64
Austria,AUT,2020-07-29,44.64
Austria,AUT,2020-07-30,44.64
Austria,AUT,2020-07-31,44.64
Austria,AUT,2020-08-01,44.64
Austria,AUT,2020-08-02,44.64
Austria,AUT,2020-08-03,44.64
Austria,AUT,2020-08-04,44.64
Austria,AUT,2020-08-05,44.64
Austria,AUT,2020-08-06,44.64
Austria,AUT,2020-08-07,44.64
Austria,AUT,2020-08-08,44.64
Austria,AUT,2020-08-09,44.64
Austria,AUT,2020-08-10,44.64
Austria,AUT,2020-08-11,44.64
Austria,AUT,2020-08-12,44.64
Austria,AUT,2020-08-13,44.64
Austria,AUT,2020-08-14,44.64
Austria,AUT,2020-08-15,44.64
Austria,AUT,2020-08-16,44.64
Austria,AUT,2020-08-17,44.64
Austria,AUT,2020-08-18,44.64
Austria,AUT,2020-08-19,44.64
Austria,AUT,2020-08-20,44.64
Austria,AUT,2020-08-21,44.64
Austria,AUT,2020-08-22,44.64
Austria,AUT,2020-08-23,44.64
Austria,AUT,2020-08-24,44.64
Austria,AUT,2020-08-25,44.64
Austria,AUT,2020-08-26,44.64
Austria,AUT,2020-08-27,44.64
Austria,AUT,2020-08-28,44.64
Austria,AUT,2020-08-29,44.64
Austria,AUT,2020-08-30,44.64
Austria,AUT,2020-08-31,44.64
Austria,AUT,2020-09-01,44.64
Austria,AUT,2020-09-02,44.64
Austria,AUT,2020-09-03,44.64
Austria,AUT,2020-09-04,44.64
Austria,AUT,2020-09-05,44.64
Austria,AUT,2020-09-06,43.45
Austria,AUT,2020-09-07,43.45
Austria,AUT,2020-09-08,43.45
Austria,AUT,2020-09-09,43.45
Austria,AUT,2020-09-10,43.45
Austria,AUT,2020-09-11,43.45
Austria,AUT,2020-09-12,43.45
Austria,AUT,2020-09-13,43.45
Austria,AUT,2020-09-14,45.24
Austria,AUT,2020-09-15,45.24
Austria,AUT,2020-09-16,45.24
Austria,AUT,2020-09-17,45.83
Austria,AUT,2020-09-18,45.83
Austria,AUT,2020-09-19,45.83
Austria,AUT,2020-09-20,45.83
Austria,AUT,2020-09-21,45.83
Austria,AUT,2020-09-22,45.83
Austria,AUT,2020-09-23,45.83
Austria,AUT,2020-09-24,45.83
Austria,AUT,2020-09-25,45.83
Austria,AUT,2020-09-26,45.83
Austria,AUT,2020-09-27,45.83
Austria,AUT,2020-09-28,45.83
Austria,AUT,2020-09-29,48.21
Austria,AUT,2020-09-30,48.21
Austria,AUT,2020-10-01,48.21
Austria,AUT,2020-10-02,48.21
Austria,AUT,2020-10-03,48.21
Austria,AUT,2020-10-04,48.21
Austria,AUT,2020-10-05,48.21
Austria,AUT,2020-10-06,48.21
Austria,AUT,2020-10-07,48.21
Austria,AUT,2020-10-08,48.21
Austria,AUT,2020-10-09,48.21
Austria,AUT,2020-10-10,48.21
Austria,AUT,2020-10-11,48.21
Austria,AUT,2020-10-12,48.21
Austria,AUT,2020-10-13,50.89
Austria,AUT,2020-10-14,50.89
Austria,AUT,2020-10-15,50.89
Austria,AUT,2020-10-16,50.89
Austria,AUT,2020-10-17,61.01
Austria,AUT,2020-10-18,61.01
Austria,AUT,2020-10-19,61.01
Austria,AUT,2020-10-20,61.01
Austria,AUT,2020-10-21,61.01
Austria,AUT,2020-10-22,63.39
Austria,AUT,2020-10-23,64.29
Austria,AUT,2020-10-24,64.29
Austria,AUT,2020-10-25,64.29
Austria,AUT,2020-10-26,64.29
Austria,AUT,2020-10-27,67.26
Austria,AUT,2020-10-28,67.26
Austria,AUT,2020-10-29,67.26
Austria,AUT,2020-10-30,67.26
Austria,AUT,2020-10-31,67.26
Austria,AUT,2020-11-01,67.26
Austria,AUT,2020-11-02,75.0
Austria,AUT,2020-11-03,75.0
Austria,AUT,2020-11-04,75.0
Austria,AUT,2020-11-05,75.0
Austria,AUT,2020-11-06,75.0
Austria,AUT,2020-11-07,75.0
Austria,AUT,2020-11-08,75.0
Austria,AUT,2020-11-09,75.0
Austria,AUT,2020-11-10,75.0
Austria,AUT,2020-11-11,75.0
Austria,AUT,2020-11-12,75.0
Austria,AUT,2020-11-13,75.0
Austria,AUT,2020-11-14,75.0
Austria,AUT,2020-11-15,75.0
Austria,AUT,2020-11-16,75.0
Austria,AUT,2020-11-17,79.76
Austria,AUT,2020-11-18,79.76
Austria,AUT,2020-11-19,79.76
Austria,AUT,2020-11-20,79.76
Austria,AUT,2020-11-21,79.76
Austria,AUT,2020-11-22,79.76
Austria,AUT,2020-11-23,79.76
Austria,AUT,2020-11-24,79.76
Austria,AUT,2020-11-25,79.76
Austria,AUT,2020-11-26,79.76
Austria,AUT,2020-11-27,79.76
Austria,AUT,2020-11-28,79.76
Austria,AUT,2020-11-29,79.76
Austria,AUT,2020-11-30,79.76
Austria,AUT,2020-12-01,79.76
Austria,AUT,2020-12-02,79.76
Austria,AUT,2020-12-03,79.76
Austria,AUT,2020-12-04,79.76
Austria,AUT,2020-12-05,79.76
Austria,AUT,2020-12-06,79.76
Austria,AUT,2020-12-07,72.62
Austria,AUT,2020-12-08,72.62
Austria,AUT,2020-12-09,72.62
Austria,AUT,2020-12-10,72.62
Austria,AUT,2020-12-11,72.62
Austria,AUT,2020-12-12,72.62
Austria,AUT,2020-12-13,72.62
Austria,AUT,2020-12-14,72.62
Austria,AUT,2020-12-15,72.62
Austria,AUT,2020-12-16,72.62
Austria,AUT,2020-12-17,72.62
Austria,AUT,2020-12-18,72.62
Austria,AUT,2020-12-19,72.62
Austria,AUT,2020-12-20,72.62
Austria,AUT,2020-12-21,72.62
Austria,AUT,2020-12-22,72.62
Austria,AUT,2020-12-23,72.62
Austria,AUT,2020-12-24,72.62
Austria,AUT,2020-12-25,72.62
Austria,AUT,2020-12-26,79.76
Austria,AUT,2020-12-27,82.62
Austria,AUT,2020-12-28,82.62
Austria,AUT,2020-12-29,82.62
Austria,AUT,2020-12-30,82.62
Austria,AUT,2020-12-31,82.62
Austria,AUT,2021-01-01,82.62
Austria,AUT,2021-01-02,82.62
Austria,AUT,2021-01-03,82.62
Austria,AUT,2021-01-04,82.62
Austria,AUT,2021-01-05,82.62
Austria,AUT,2021-01-06,82.62
Austria,AUT,2021-01-07,82.62
Austria,AUT,2021-01-08,82.62
Austria,AUT,2021-01-09,82.62
Austria,AUT,2021-01-10,82.62
Austria,AUT,2021-01-11,82.62
Austria,AUT,2021-01-12,82.62
Austria,AUT,2021-01-13,82.62
Austria,AUT,2021-01-14,82.62
Austria,AUT,2021-01-15,82.62
Austria,AUT,2021-01-16,82.62
Austria,AUT,2021-01-17,82.62
Austria,AUT,2021-01-18,82.62
Austria,AUT,2021-01-19,82.62
Austria,AUT,2021-01-20,82.62
Austria,AUT,2021-01-21,82.62
Austria,AUT,2021-01-22,82.62
Austria,AUT,2021-01-23,82.62
Austria,AUT,2021-01-24,82.62
Austria,AUT,2021-01-25,82.62
Austria,AUT,2021-01-26,82.62
Austria,AUT,2021-01-27,82.62
Austria,AUT,2021-01-28,82.62
Austria,AUT,2021-01-29,82.62
Austria,AUT,2021-01-30,82.62
Austria,AUT,2021-01-31,82.62
Austria,AUT,2021-02-01,82.62
Austria,AUT,2021-02-02,82.62
Austria,AUT,2021-02-03,82.62
Austria,AUT,2021-02-04,82.62
Austria,AUT,2021-02-05,82.62
Austria,AUT,2021-02-06,82.62
Austria,AUT,2021-02-07,82.62
Austria,AUT,2021-02-08,77.26
Austria,AUT,2021-02-09,77.26
Austria,AUT,2021-02-10,77.26
Austria,AUT,2021-02-11,77.26
Austria,AUT,2021-02-12,82.26
Austria,AUT,2021-02-13,82.26
Austria,AUT,2021-02-14,82.26
Austria,AUT,2021-02-15,79.88
Austria,AUT,2021-02-16,79.88
Austria,AUT,2021-02-17,79.88
Austria,AUT,2021-02-18,79.88
Austria,AUT,2021-02-19,79.88
Austria,AUT,2021-02-20,79.88
Austria,AUT,2021-02-21,79.88
Austria,AUT,2021-02-22,79.88
Austria,AUT,2021-02-23,79.88
Austria,AUT,2021-02-24,79.88
Austria,AUT,2021-02-25,79.88
Austria,AUT,2021-02-26,79.88
Austria,AUT,2021-02-27,79.88
Austria,AUT,2021-02-28,79.88
Austria,AUT,2021-03-01,79.88
Austria,AUT,2021-03-02,79.88
Austria,AUT,2021-03-03,79.88
Austria,AUT,2021-03-04,79.88
Austria,AUT,2021-03-05,79.88
Austria,AUT,2021-03-06,79.88
Austria,AUT,2021-03-07,79.88
Austria,AUT,2021-03-08,79.88
Austria,AUT,2021-03-09,79.88
Austria,AUT,2021-03-10,79.88
Austria,AUT,2021-03-11,79.88
Austria,AUT,2021-03-12,79.88
Austria,AUT,2021-03-13,79.88
Austria,AUT,2021-03-14,79.88
Austria,AUT,2021-03-15,78.1
Austria,AUT,2021-03-16,78.1
Austria,AUT,2021-03-17,78.1
Austria,AUT,2021-03-18,78.1
Austria,AUT,2021-03-19,78.1
Austria,AUT,2021-03-20,78.1
Austria,AUT,2021-03-21,78.1
Austria,AUT,2021-03-22,78.1
Austria,AUT,2021-03-23,78.1
Austria,AUT,2021-03-24,78.1
Austria,AUT,2021-03-25,78.1
Austria,AUT,2021-03-26,78.1
Austria,AUT,2021-03-27,78.1
Austria,AUT,2021-03-28,78.1
Austria,AUT,2021-03-29,78.1
Austria,AUT,2021-03-30,78.1
Austria,AUT,2021-03-31,78.1
Austria,AUT,2021-04-01,79.29
Austria,AUT,2021-04-02,79.29
Austria,AUT,2021-04-03,79.29
Austria,AUT,2021-04-04,79.29
Austria,AUT,2021-04-05,79.29
Austria,AUT,2021-04-06,81.67
Austria,AUT,2021-04-07,81.67
Austria,AUT,2021-04-08,81.67
Austria,AUT,2021-04-09,81.67
Austria,AUT,2021-04-10,81.67
Austria,AUT,2021-04-11,81.67
Austria,AUT,2021-04-12,81.67
Austria,AUT,2021-04-13,81.67
Austria,AUT,2021-04-14,81.67
Austria,AUT,2021-04-15,81.67
Austria,AUT,2021-04-16,81.67
Austria,AUT,2021-04-17,81.67
Austria,AUT,2021-04-18,81.67
Austria,AUT,2021-04-19,81.67
Austria,AUT,2021-04-20,81.67
Austria,AUT,2021-04-21,81.67
Austria,AUT,2021-04-22,81.67
Austria,AUT,2021-04-23,81.67
Austria,AUT,2021-04-24,81.67
Austria,AUT,2021-04-25,81.67
Austria,AUT,2021-04-26,80.48
Austria,AUT,2021-04-27,80.48
Austria,AUT,2021-04-28,80.48
Austria,AUT,2021-04-29,80.48
Austria,AUT,2021-04-30,80.48
Austria,AUT,2021-05-01,80.48
Austria,AUT,2021-05-02,80.48
Austria,AUT,2021-05-03,79.29
Austria,AUT,2021-05-04,79.29
Austria,AUT,2021-05-05,79.29
Austria,AUT,2021-05-06,79.29
Austria,AUT,2021-05-07,79.29
Austria,AUT,2021-05-08,79.29
Austria,AUT,2021-05-09,79.29
Austria,AUT,2021-05-10,82.14
Austria,AUT,2021-05-11,80.95
Austria,AUT,2021-05-12,80.95
Austria,AUT,2021-05-13,80.95
Austria,AUT,2021-05-14,80.95
Austria,AUT,2021-05-15,80.95
Austria,AUT,2021-05-16,76.19
Austria,AUT,2021-05-17,76.19
Austria,AUT,2021-05-18,76.19
Austria,AUT,2021-05-19,76.55
Austria,AUT,2021-05-20,75.72
Austria,AUT,2021-05-21,75.34
Austria,AUT,2021-05-22,75.34
Austria,AUT,2021-05-23,75.34
Austria,AUT,2021-05-24,75.34
Austria,AUT,2021-05-25,75.34
Austria,AUT,2021-05-26,75.34
Austria,AUT,2021-05-27,75.34
Austria,AUT,2021-05-28,74.84
Austria,AUT,2021-05-29,74.84
Austria,AUT,2021-05-30,74.84
Austria,AUT,2021-05-31,74.84
Austria,AUT,2021-06-01,74.84
Austria,AUT,2021-06-02,74.84
Austria,AUT,2021-06-03,74.84
Austria,AUT,2021-06-04,74.25
Austria,AUT,2021-06-05,74.25
Austria,AUT,2021-06-06,74.25
Austria,AUT,2021-06-07,74.25
Austria,AUT,2021-06-08,74.25
Austria,AUT,2021-06-09,74.25
Austria,AUT,2021-06-10,68.89
Austria,AUT,2021-06-11,68.17
Austria,AUT,2021-06-12,68.17
Austria,AUT,2021-06-13,68.17
Austria,AUT,2021-06-14,68.17
Austria,AUT,2021-06-15,68.17
Austria,AUT,2021-06-16,68.17
Austria,AUT,2021-06-17,68.17
Austria,AUT,2021-06-18,67.45
Austria,AUT,2021-06-19,67.45
Austria,AUT,2021-06-20,67.45
Austria,AUT,2021-06-21,67.45
Austria,AUT,2021-06-22,67.45
Austria,AUT,2021-06-23,67.45
Austria,AUT,2021-06-24,67.45
Austria,AUT,2021-06-25,66.62
Austria,AUT,2021-06-26,66.62
Austria,AUT,2021-06-27,66.62
Austria,AUT,2021-06-28,66.62
Austria,AUT,2021-06-29,66.62
Austria,AUT,2021-06-30,66.62
Austria,AUT,2021-07-01,64.45
Austria,AUT,2021-07-02,63.58
Austria,AUT,2021-07-03,63.58
Austria,AUT,2021-07-04,63.58
Austria,AUT,2021-07-05,63.58
Austria,AUT,2021-07-06,63.58
Austria,AUT,2021-07-07,63.58
Austria,AUT,2021-07-08,63.58
Austria,AUT,2021-07-09,62.85
Austria,AUT,2021-07-10,62.85
Austria,AUT,2021-07-11,62.85
Austria,AUT,2021-07-12,62.85
Austria,AUT,2021-07-13,62.85
Austria,AUT,2021-07-14,62.85
Austria,AUT,2021-07-15,62.85
Austria,AUT,2021-07-16,62.21
Austria,AUT,2021-07-17,62.21
Austria,AUT,2021-07-18,62.21
Austria,AUT,2021-07-19,62.21
Austria,AUT,2021-07-20,62.21
Austria,AUT,2021-07-21,62.21
Austria,AUT,2021-07-22,62.21
Austria,AUT,2021-07-23,61.63
Austria,AUT,2021-07-24,61.63
Austria,AUT,2021-07-25,61.63
Austria,AUT,2021-07-26,61.63
Austria,AUT,2021-07-27,61.63
Austria,AUT,2021-07-28,61.63
Austria,AUT,2021-07-29,61.63
Austria,AUT,2021-07-30,61.12
Austria,AUT,2021-07-31,61.12
Austria,AUT,2021-08-01,61.12
Austria,AUT,2021-08-02,61.12
Austria,AUT,2021-08-03,61.12
Austria,AUT,2021-08-04,61.12
Austria,AUT,2021-08-05,61.12
Austria,AUT,2021-08-06,60.68
Austria,AUT,2021-08-07,60.68
Austria,AUT,2021-08-08,60.68
Austria,AUT,2021-08-09,60.68
Austria,AUT,2021-08-10,60.68
Austria,AUT,2021-08-11,64.59
Austria,AUT,2021-08-12,64.59
Austria,AUT,2021-08-13,64.25
Austria,AUT,2021-08-14,64.25
Austria,AUT,2021-08-15,64.25
Austria,AUT,2021-08-16,64.25
Austria,AUT,2021-08-17,64.25
Austria,AUT,2021-08-18,64.25
Austria,AUT,2021-08-19,64.25
Austria,AUT,2021-08-20,63.99
Austria,AUT,2021-08-21,63.99
Austria,AUT,2021-08-22,63.99
Austria,AUT,2021-08-23,63.99
Austria,AUT,2021-08-24,63.99
Austria,AUT,2021-08-25,63.99
Austria,AUT,2021-08-26,63.99
Austria,AUT,2021-08-27,63.85
Austria,AUT,2021-08-28,63.85
Austria,AUT,2021-08-29,63.85
Austria,AUT,2021-08-30,63.85
Austria,AUT,2021-08-31,63.85
Austria,AUT,2021-09-01,63.85
Austria,AUT,2021-09-02,63.85
Austria,AUT,2021-09-03,63.74
Austria,AUT,2021-09-04,63.74
Austria,AUT,2021-09-05,63.74
Austria,AUT,2021-09-06,63.74
Austria,AUT,2021-09-07,63.74
Austria,AUT,2021-09-08,63.74
Austria,AUT,2021-09-09,59.81
Austria,AUT,2021-09-10,59.72
Austria,AUT,2021-09-11,59.72
Austria,AUT,2021-09-12,59.72
Austria,AUT,2021-09-13,59.72
Austria,AUT,2021-09-14,59.72
Austria,AUT,2021-09-15,60.07
Austria,AUT,2021-09-16,60.07
Austria,AUT,2021-09-17,59.97
Austria,AUT,2021-09-18,65.33
Austria,AUT,2021-09-19,65.33
Austria,AUT,2021-09-20,65.33
Austria,AUT,2021-09-21,65.33
Austria,AUT,2021-09-22,65.33
Austria,AUT,2021-09-23,67.5
Austria,AUT,2021-09-24,67.42
Austria,AUT,2021-09-25,67.42
Austria,AUT,2021-09-26,67.42
Austria,AUT,2021-09-27,67.42
Austria,AUT,2021-09-28,67.42
Austria,AUT,2021-09-29,62.07
Austria,AUT,2021-09-30,62.07
Austria,AUT,2021-10-01,62.0
Austria,AUT,2021-10-02,62.0
Austria,AUT,2021-10-03,62.0
Austria,AUT,2021-10-04,62.0
Austria,AUT,2021-10-05,62.0
Austria,AUT,2021-10-06,62.0
Austria,AUT,2021-10-07,62.0
Austria,AUT,2021-10-08,61.93
Austria,AUT,2021-10-09,61.93
Austria,AUT,2021-10-10,61.93
Austria,AUT,2021-10-11,61.93
Austria,AUT,2021-10-12,61.93
Austria,AUT,2021-10-13,61.93
Austria,AUT,2021-10-14,61.93
Austria,AUT,2021-10-15,61.86
Austria,AUT,2021-10-16,61.86
Austria,AUT,2021-10-17,61.86
Austria,AUT,2021-10-18,67.22
Austria,AUT,2021-10-19,67.22
Austria,AUT,2021-10-20,67.22
Austria,AUT,2021-10-21,67.22
Austria,AUT,2021-10-22,67.15
Austria,AUT,2021-10-23,67.15
Austria,AUT,2021-10-24,67.15
Austria,AUT,2021-10-25,67.15
Austria,AUT,2021-10-26,67.15
Austria,AUT,2021-10-27,67.15
Austria,AUT,2021-10-28,67.15
Austria,AUT,2021-10-29,67.1
Austria,AUT,2021-10-30,67.1
Austria,AUT,2021-10-31,67.1
Austria,AUT,2021-11-01,65.31
Austria,AUT,2021-11-02,65.31
Austria,AUT,2021-11-03,65.31
Austria,AUT,2021-11-04,65.31
Austria,AUT,2021-11-05,62.97
Austria,AUT,2021-11-06,62.97
Austria,AUT,2021-11-07,62.97
Austria,AUT,2021-11-08,57.61
Austria,AUT,2021-11-09,57.61
Austria,AUT,2021-11-10,57.61
Austria,AUT,2021-11-11,57.61
Austria,AUT,2021-11-12,57.51
Austria,AUT,2021-11-13,57.51
Austria,AUT,2021-11-14,57.51
Austria,AUT,2021-11-15,61.64
Austria,AUT,2021-11-16,61.64
Austria,AUT,2021-11-17,61.64
Austria,AUT,2021-11-18,61.64
Austria,AUT,2021-11-19,61.54
Austria,AUT,2021-11-20,61.54
Austria,AUT,2021-11-21,61.54
Austria,AUT,2021-11-22,61.54
Austria,AUT,2021-11-23,61.54
Austria,AUT,2021-11-24,61.54
Austria,AUT,2021-11-25,61.54
Austria,AUT,2021-11-26,61.42
Austria,AUT,2021-11-27,63.21
Austria,AUT,2021-11-28,63.21
Austria,AUT,2021-11-29,63.21
Austria,AUT,2021-11-30,63.21
Austria,AUT,2021-12-01,63.21
Austria,AUT,2021-12-02,63.21
Austria,AUT,2021-12-03,63.04
Austria,AUT,2021-12-04,63.04
Austria,AUT,2021-12-05,63.04
Austria,AUT,2021-12-06,63.04
Austria,AUT,2021-12-07,63.04
Austria,AUT,2021-12-08,63.04
Austria,AUT,2021-12-09,63.04
Austria,AUT,2021-12-10,62.86
Austria,AUT,2021-12-11,62.86
Austria,AUT,2021-12-12,62.86
Austria,AUT,2021-12-13,62.86
Austria,AUT,2021-12-14,62.86
Austria,AUT,2021-12-15,62.86
Austria,AUT,2021-12-16,62.86
Austria,AUT,2021-12-17,62.66
Austria,AUT,2021-12-18,62.66
Austria,AUT,2021-12-19,62.66
Austria,AUT,2021-12-20,62.66
Austria,AUT,2021-12-21,59.36
Austria,AUT,2021-12-22,59.36
Austria,AUT,2021-12-23,59.36
Austria,AUT,2021-12-24,57.79
Austria,AUT,2021-12-25,57.79
Austria,AUT,2021-12-26,57.79
Austria,AUT,2021-12-27,59.22
Austria,AUT,2021-12-28,59.22
